battery.raw,followers.raw,skywalker,left,test.1.raw,test.2.raw,test.3.raw,exam.raw,days
70,5500,0,0,98,65,78,61,MWF
88,700,0,1,100,86,78,85,Online
95,5400,1,0,96,94,88,84,TR
98,1300,1,0,95,94,85,62,TR
97,3600,1,0,78,96,80,96,TR
93,3400,1,0,74,96,82,82,TR
72,2400,1,0,86,98,80,88,Online
77,6400,1,0,33,46,58,32,TR
78,3500,1,0,51,0,0,0,TR
100,1300,1,0,99,98,100,85,MWF
68,4100,0,0,69,86,75,79,TR
85,5300,0,0,95,100,86,98,MWF
96,5300,0,0,96,94,99,90,Online
80,6100,1,0,84,93,78,82,TR
74,2300,1,0,48,71,68,46,TR
100,300,1,0,44,37,30,47,TR
100,1700,1,0,97,100,100,97,TR
100,800,1,0,71,100,87,79,MWF
80,6000,0,0,85,93,71,85,MWF
67,3800,0,0,91,85,70,90,MWF
78,6400,1,0,87,56,68,68,TR
65,6100,0,0,75,71,80,78,Online
95,2500,1,0,46,70,60,60,TR
69,7600,1,0,70,69,87,69,TR
95,4100,0,0,79,85,86,79,MWF
74,4900,0,0,91,93,67,91,TR
72,6800,1,0,58,59,68,58,TR
81,3100,1,0,84,92,90,86,TR
100,300,0,1,100,97,99,100,Online
95,1100,1,0,93,85,80,83,TR
73,4500,0,0,87,0,0,0,MWF
62,4400,1,0,78,63,68,63,TR
83,900,0,0,69,73,56,60,MWF
90,3800,0,0,97,96,97,78,MWF
71,3500,1,0,41,0,0,52,TR
87,4000,1,0,90,95,92,95,TR
71,5100,1,0,60,90,46,60,TR
50,1900,0,0,93,70,90,93,MWF
81,4100,0,0,91,91,84,60,MWF
91,500,0,0,68,52,74,0,MWF
100,4200,1,0,85,71,69,87,TR
85,2700,0,0,86,100,96,94,MWF
83,8600,1,0,85,96,76,83,TR
61,2400,0,0,0,54,0,0,MWF
82,3400,1,0,86,67,86,67,TR
95,9300,1,0,100,69,100,90,TR
91,2200,1,0,88,92,84,93,TR
97,1500,1,0,96,88,68,88,TR
50,400,0,0,97,95,100,82,MWF
95,1900,0,0,87,81,94,81,Online
64,600,0,0,88,58,79,59,MWF
50,400,0,0,94,24,74,60,MWF
68,3400,1,0,87,89,85,85,TR
81,5400,1,0,53,70,58,56,TR
93,2800,0,0,100,86,100,88,TR
67,3700,1,0,52,64,64,39,TR
99,1900,0,0,96,100,86,92,MWF
72,5000,1,0,98,95,98,94,TR
85,3500,0,0,100,94,85,87,MWF
96,6100,0,0,88,94,94,94,MWF
97,7500,0,0,100,100,82,94,Online
73,5200,0,0,84,74,68,70,TR
68,5800,1,0,72,59,78,70,TR
94,5600,0,0,95,100,97,95,Online
98,1300,1,1,100,85,92,82,TR
100,700,0,0,82,88,70,85,MWF
75,5500,1,0,92,80,79,66,TR
78,6700,0,0,67,75,68,85,MWF
76,8300,1,0,100,89,97,92,TR
69,8300,0,0,70,75,99,94,MWF
100,1400,1,0,94,71,73,91,TR
67,6700,1,0,71,52,54,55,TR
97,2700,0,0,96,92,87,96,MWF
64,5200,1,1,66,73,74,65,TR
86,1200,1,0,96,87,97,97,TR
60,600,0,0,73,45,0,35,Online
52,2700,1,1,96,79,60,74,Online
79,700,1,0,80,85,82,75,TR
60,5900,1,0,82,66,58,60,MWF
89,8300,1,0,48,0,0,0,TR
57,1100,1,1,77,64,95,62,Online
97,700,0,0,85,93,43,69,MWF
91,3200,1,0,89,94,89,94,TR
36,2100,0,0,86,30,56,75,MWF
90,2600,1,0,90,76,86,68,TR
85,4000,1,0,90,89,97,97,TR
82,11300,0,0,60,80,0,0,TR
74,2300,1,0,63,74,66,0,TR
65,6800,1,0,93,97,100,90,TR
64,1000,0,0,99,93,80,86,MWF
61,3200,1,0,54,43,63,67,Online
71,3600,1,0,100,92,93,82,TR
67,8600,1,0,58,59,71,64,TR
78,5500,1,0,0,79,81,79,MWF
81,4700,1,0,96,95,94,88,TR
93,3100,1,0,98,97,97,90,TR
85,4600,0,0,87,84,81,84,TR
78,5000,0,0,83,96,72,72,MWF
65,2600,0,0,100,100,95,97,MWF
46,2200,1,0,20,7,0,32,TR
60,4600,1,0,54,50,60,43,MWF
81,1600,0,0,100,85,95,81,MWF
70,1900,1,0,21,52,33,0,TR
73,1500,0,0,76,79,67,67,MWF
75,4900,1,0,97,90,88,91,TR
86,5300,1,0,49,85,74,63,TR
75,300,0,0,91,85,83,83,MWF
52,3700,1,0,82,72,74,73,TR
92,2100,1,0,81,0,0,0,TR
60,2700,0,0,97,100,96,93,TR
78,2600,0,0,64,57,53,80,TR
88,1500,1,0,92,85,82,85,TR
85,4700,1,0,97,92,98,86,TR
71,2900,1,0,64,66,59,78,TR
98,3100,0,0,50,30,36,0,Online
95,900,0,0,74,79,77,86,MWF
66,3500,1,0,50,58,38,40,TR
93,2400,1,0,89,81,83,72,TR
70,7400,1,0,84,87,82,87,TR
92,1800,0,0,100,100,95,72,MWF
69,5200,0,0,77,62,86,52,MWF
100,600,0,0,64,61,56,62,MWF
81,4600,1,0,42,43,76,88,TR
90,1000,1,0,84,76,75,64,TR
74,3800,1,0,94,92,99,94,TR
87,3900,1,0,72,80,67,67,TR
96,700,0,0,58,65,0,0,MWF
95,900,1,0,76,65,85,78,TR
77,500,0,0,100,100,100,99,MWF
73,6100,1,0,70,74,80,74,TR
65,4700,0,0,57,30,0,0,Online
87,3700,1,0,60,64,74,56,TR
64,4200,0,0,92,91,92,92,Online
66,7100,0,0,91,83,74,76,MWF
76,7300,1,0,75,95,80,86,Online
35,300,1,0,0,0,0,0,TR
67,6700,0,0,89,91,78,69,TR
69,2800,0,0,87,78,89,68,Online
74,11100,1,0,43,53,61,43,TR
76,2800,1,1,95,90,98,97,TR
76,2700,1,0,52,45,53,41,TR
67,2700,1,0,92,79,79,77,MWF
50,2500,0,0,75,78,75,69,MWF
74,5200,1,0,68,61,61,40,TR
82,5900,1,0,79,42,89,93,TR
42,2200,0,0,15,0,23,31,MWF
76,3700,1,0,63,65,0,0,TR
61,7300,0,0,90,90,98,92,Online
78,1900,1,0,76,77,0,0,TR
100,4300,0,0,74,68,94,87,TR
96,4100,1,0,85,99,94,97,TR
65,7300,1,0,94,99,85,90,Online
75,5200,1,0,62,53,67,62,TR
66,3000,0,0,76,95,83,76,MWF
71,4300,1,0,83,60,89,82,TR
100,1200,1,0,96,97,90,84,MWF
80,2900,0,0,84,92,76,70,Online
64,5400,0,0,81,96,93,89,MWF
91,1300,1,1,100,100,100,91,TR
84,2400,1,1,83,75,81,75,TR
71,600,0,0,75,85,78,85,MWF
42,2900,1,0,63,59,31,25,TR
22,900,0,0,32,0,0,0,TR
64,6100,1,0,84,74,75,60,MWF
97,600,0,0,91,67,76,65,TR
72,8200,1,0,70,44,47,47,TR
84,600,1,0,88,90,80,60,TR
95,1400,0,0,98,98,91,75,MWF
93,1600,0,0,92,99,96,92,Online
100,1300,1,0,93,74,91,88,TR
85,5600,0,0,80,71,80,91,TR
88,5200,1,0,75,56,94,86,TR
97,1600,1,0,89,83,81,89,TR
49,900,1,0,85,69,54,62,TR
80,1900,1,0,69,83,83,64,TR
69,3900,0,0,99,95,84,81,MWF
64,5600,0,0,80,90,67,70,MWF
70,5300,1,0,82,88,84,84,MWF
100,300,0,0,68,81,75,81,MWF
89,1300,1,0,64,76,70,65,TR
55,3400,1,0,78,85,82,80,TR
85,4000,1,0,77,81,79,77,TR
54,5100,1,0,0,0,0,0,MWF
50,5200,0,0,72,77,70,70,MWF
79,6800,1,0,68,91,55,80,Online
91,2700,1,0,96,96,82,82,TR
81,3400,1,0,30,90,52,36,TR
6,300,0,0,91,84,89,90,MWF
97,1700,0,0,81,84,98,78,Online
68,1700,0,0,93,79,93,84,Online
60,1700,1,1,95,98,92,90,Online
55,4400,1,0,71,74,74,71,TR
68,2500,1,0,37,0,0,0,TR
60,6600,0,0,94,89,63,75,MWF
58,4100,1,0,62,66,58,90,TR
92,2900,1,0,92,94,94,80,TR
99,1200,1,0,88,77,82,86,TR
96,1800,0,0,100,90,90,72,MWF
94,6700,1,0,96,90,98,89,TR
82,1300,1,0,93,87,86,82,MWF
71,1200,1,0,60,90,75,56,TR
76,5100,1,0,92,82,88,87,TR
100,1700,1,0,87,87,99,80,TR
51,3100,0,0,74,65,82,80,Online
95,2200,0,0,71,80,69,90,MWF
69,5100,1,0,38,53,74,62,Online
85,400,1,0,78,79,89,74,TR
68,5700,0,0,99,100,94,82,MWF
39,1000,0,0,79,90,90,94,MWF
63,600,0,0,56,80,70,42,MWF
83,4300,1,0,57,30,0,0,TR
52,5900,1,0,98,74,92,89,TR
38,1000,1,0,44,0,0,40,TR
80,5700,1,0,48,66,62,43,Online
87,1800,0,0,100,99,89,95,TR
89,2600,0,0,95,100,87,81,Online
98,1300,1,0,99,97,80,95,TR
80,3200,1,0,72,74,66,92,TR
97,5900,1,0,92,74,82,52,TR
72,5500,0,0,91,88,90,100,MWF
74,6000,1,0,85,81,58,69,TR
85,2500,1,0,98,96,94,86,TR
58,3500,1,0,77,48,72,47,MWF
25,600,0,0,75,77,70,75,MWF
75,1000,0,0,72,74,52,64,MWF
87,2200,0,0,49,74,60,49,MWF
92,300,1,0,92,71,83,88,TR
69,5100,0,0,56,51,0,0,MWF
57,2400,0,0,79,86,98,84,MWF
51,1400,0,1,77,0,61,73,Online
99,2800,0,0,74,93,93,94,TR
62,1300,1,0,0,50,35,71,TR
50,300,0,0,62,71,35,0,MWF
27,1200,0,0,79,83,81,81,MWF
100,300,1,0,49,74,70,49,TR
72,5200,1,0,55,61,62,54,MWF
62,6100,0,0,85,78,71,67,MWF
90,4100,1,0,86,87,0,39,TR
99,3200,0,0,79,62,83,80,TR
90,1700,0,0,51,89,76,98,MWF
68,7100,1,0,71,66,44,51,TR
52,700,0,0,49,43,0,0,MWF
84,6300,1,0,56,58,68,74,Online
86,3300,0,0,74,84,82,87,TR
42,300,1,1,42,0,0,0,TR
98,6300,1,0,98,89,87,80,Online
90,5200,1,0,97,93,96,92,TR
52,5500,1,0,0,58,0,0,TR
94,5100,1,0,88,95,93,90,TR
83,11700,1,1,94,71,79,80,Online
100,600,1,0,88,89,89,72,TR
85,2000,0,0,90,50,80,84,TR
82,3000,1,0,79,70,40,46,TR
94,1500,0,0,82,60,91,82,MWF
72,1900,1,0,98,97,80,79,TR
75,900,0,1,76,68,76,72,Online
96,5700,1,0,100,71,61,66,TR
89,7700,0,0,87,86,93,78,Online
55,1900,0,0,0,0,0,0,MWF
70,6600,1,0,56,62,69,45,TR
62,6600,1,0,71,81,74,68,TR
88,4800,1,0,96,65,81,65,TR
81,3900,0,0,92,91,50,63,MWF
98,3200,0,0,96,91,80,75,Online
85,3000,1,0,88,94,89,89,TR
69,4000,0,0,0,0,0,0,MWF
83,1100,0,0,80,95,72,70,TR
100,2600,1,0,99,100,100,94,TR
77,3500,0,0,68,86,83,68,Online
100,4800,0,0,91,94,98,95,Online
82,6300,1,0,80,85,75,76,TR
36,400,0,0,100,100,94,90,MWF
85,400,1,0,74,63,90,82,Online
97,4000,0,0,88,95,81,78,Online
73,6700,1,0,73,98,72,85,TR
100,600,1,0,85,78,67,67,TR
84,4600,0,0,97,98,96,87,MWF
7,300,1,0,0,0,0,0,MWF
72,6800,0,0,100,92,98,96,Online
34,1100,0,0,80,0,0,0,MWF
90,6800,1,0,87,80,67,63,TR
88,5500,0,0,53,32,94,63,MWF
78,5900,1,0,95,93,73,71,TR
57,5600,1,0,0,0,0,0,MWF
90,1700,1,0,64,81,62,81,TR
85,2900,1,0,79,81,79,84,TR
95,2900,1,0,85,82,78,78,TR
79,5300,1,0,77,66,68,60,TR
75,2200,0,0,97,100,97,99,MWF
90,6300,0,0,100,100,99,88,MWF
96,4900,1,0,93,76,93,73,TR
84,3500,1,0,82,69,68,65,Online
42,300,0,0,75,46,51,30,MWF
67,4600,0,0,68,65,77,69,TR
64,6200,1,0,94,94,85,91,TR
92,100,0,0,92,73,63,69,TR
99,3200,1,0,81,100,100,97,TR
75,5900,1,0,73,75,73,68,TR
100,900,1,0,84,100,94,91,TR
82,1800,1,0,96,74,87,66,TR
77,4000,1,0,59,73,72,50,TR
91,6800,0,0,93,86,80,60,MWF
97,900,0,0,70,74,83,86,TR
94,3500,0,0,86,91,94,95,MWF
58,6400,1,0,73,80,68,86,TR
90,4300,1,0,94,100,90,89,TR
95,4800,1,0,60,82,75,61,TR
99,5900,1,0,94,100,97,97,TR
91,1200,0,0,39,48,66,60,MWF
84,4600,0,0,79,0,86,86,MWF
59,1200,0,0,67,82,76,40,TR
83,2700,0,0,91,82,90,79,MWF
63,5700,1,0,73,46,66,65,TR
95,5600,1,0,79,72,77,82,TR
82,6500,1,0,61,65,70,88,TR
86,13000,1,0,66,63,50,43,MWF
69,4600,1,0,86,69,66,66,TR
83,2900,0,0,96,93,77,78,MWF
75,300,0,1,90,91,90,95,Online
50,1000,0,0,80,96,85,75,MWF
86,5600,1,0,74,70,78,50,TR
83,8800,1,1,91,94,94,87,Online
73,6500,1,0,83,93,92,81,TR
56,10200,1,0,57,12,45,18,TR
84,5600,1,0,70,79,72,69,TR
99,1600,1,0,90,83,88,88,TR
99,2200,1,0,96,100,100,99,TR
97,5400,1,0,86,92,94,86,TR
43,1000,1,0,72,52,79,61,TR
77,6100,1,0,93,90,79,79,TR
90,3700,1,0,91,86,86,86,TR
85,300,0,0,71,80,73,72,MWF
83,5700,1,0,90,95,82,95,TR
95,1900,1,0,70,90,71,70,MWF
48,3500,0,0,0,0,0,0,MWF
81,3700,0,0,85,90,88,84,MWF
86,4700,1,0,88,96,93,88,TR
72,2200,1,0,78,100,75,85,TR
75,4800,0,0,87,98,58,51,Online
68,1600,1,0,72,76,98,74,TR
38,1200,1,0,44,33,61,20,TR
63,1300,1,0,0,0,0,0,TR
80,4000,0,0,100,82,92,91,MWF
56,2700,1,1,2,5,0,0,Online
77,3400,0,0,67,86,66,79,MWF
68,1000,1,0,66,63,79,69,TR
80,1500,1,0,91,66,75,95,TR
100,1800,0,0,92,86,73,73,TR
78,3900,0,0,81,63,78,70,Online
73,2300,1,0,98,86,46,52,TR
58,1400,1,0,90,98,97,90,TR
80,5900,1,0,60,64,48,87,TR
63,5300,1,0,68,0,0,0,TR
78,7000,1,0,73,75,81,71,TR
20,300,0,0,93,80,95,83,MWF
80,1300,0,0,0,0,0,0,MWF
94,6000,1,0,53,77,73,54,TR
88,3000,1,0,98,100,92,83,TR
97,4900,1,0,86,56,56,0,TR
68,4000,1,0,92,52,60,76,TR
89,5300,1,0,96,95,100,96,MWF
84,2400,0,0,78,77,50,66,Online
69,1500,0,0,85,88,77,77,TR
99,1100,0,0,92,88,89,87,TR
97,1400,1,1,87,91,82,77,Online
56,1300,1,1,54,43,12,32,TR
88,600,0,0,67,57,70,60,MWF
71,7600,0,0,96,90,88,93,TR
86,6100,1,0,0,0,0,0,Online
58,4100,0,0,45,0,0,0,MWF
72,5900,0,0,72,88,87,68,MWF
72,1900,1,0,75,69,0,57,TR
72,4900,1,0,76,29,75,60,TR
98,3800,1,0,84,93,88,97,TR
74,7500,1,0,66,38,28,25,TR
100,4200,0,0,96,89,90,86,Online
99,4500,1,0,88,88,82,84,TR
100,300,0,0,100,98,90,94,Online
56,6000,1,0,56,64,74,40,TR
89,700,0,0,95,95,91,95,MWF
78,1300,0,0,61,77,79,60,MWF
85,300,0,1,64,60,65,78,MWF
82,2700,0,0,91,87,91,75,MWF
82,6500,1,0,47,0,31,31,TR
70,900,0,0,97,91,92,92,MWF
96,5900,1,0,98,91,90,99,TR
100,600,0,0,93,95,98,87,Online
96,1800,1,0,84,71,79,75,TR
88,5300,1,0,64,64,73,73,TR
75,5300,0,0,74,86,75,86,TR
67,1300,0,0,78,93,91,94,MWF
55,4400,0,0,79,82,78,47,MWF
53,3900,1,0,50,56,59,42,TR
71,5700,1,0,64,68,76,64,TR
76,2000,1,0,60,68,65,60,TR
73,3400,1,0,95,100,90,92,TR
95,4000,1,0,92,85,77,82,MWF
60,5900,1,0,91,90,92,90,TR
56,5600,1,0,59,52,67,59,TR
99,2200,1,0,90,76,98,76,TR
59,5100,1,0,45,67,37,37,TR
73,5300,1,0,61,76,73,60,MWF
100,700,1,0,93,89,93,89,TR
93,2200,0,0,58,94,69,89,MWF
70,3900,1,0,73,50,58,55,MWF
96,3800,1,0,79,99,93,94,TR
43,1200,0,0,0,0,0,0,MWF
65,700,1,0,45,32,32,41,TR
94,1300,1,0,91,94,97,95,TR
58,7700,1,0,93,86,64,62,TR
57,5800,0,0,66,69,72,60,MWF
62,4200,1,0,77,78,91,70,MWF
83,4300,0,0,92,100,86,86,MWF
98,2900,0,0,77,94,82,90,TR
58,2700,0,0,90,90,83,88,MWF
80,6300,0,0,65,76,70,70,MWF
0,0,0,0,100,100,75,99,MWF
73,4200,0,0,78,97,78,75,MWF
90,7700,1,0,80,77,68,80,TR
49,3100,1,0,68,82,73,66,TR
90,2400,1,0,82,0,0,0,TR
63,600,0,0,84,94,75,79,MWF
49,400,0,0,80,77,90,60,MWF
87,5000,0,0,50,88,73,79,Online
64,2100,0,0,91,98,78,82,MWF
68,3100,1,0,68,67,37,21,TR
71,1000,1,0,72,53,75,52,TR
88,4900,0,0,76,72,64,82,TR
59,4900,1,0,62,57,68,37,TR
70,3100,0,0,79,92,95,90,MWF
65,1000,1,0,97,63,70,64,MWF
78,7200,0,0,51,34,49,31,MWF
72,7400,1,0,100,72,91,81,TR
94,4400,0,0,82,78,82,82,TR
66,4700,1,0,47,21,0,48,TR
82,8700,0,0,59,80,63,72,MWF
52,4400,1,0,89,90,0,0,TR
97,3200,1,0,83,86,95,91,MWF
75,3000,1,0,92,95,95,81,TR
90,2400,1,1,70,89,65,92,Online
97,6800,1,0,94,84,93,76,TR
84,3300,1,0,0,0,0,0,TR
80,3100,1,0,94,76,87,69,TR
68,4200,1,0,38,0,0,0,MWF
76,5400,1,0,62,64,78,64,TR
82,1900,1,0,82,78,98,86,TR
81,3700,1,0,89,100,94,94,TR
99,3800,0,0,93,100,97,92,TR
84,6600,1,0,59,57,56,55,TR
54,3400,1,0,93,84,62,67,TR
62,900,1,0,97,100,92,92,TR
91,6600,0,0,93,97,100,84,MWF
66,6700,1,0,0,50,0,0,TR
68,1500,1,0,57,62,75,62,TR
69,6100,0,0,48,37,42,0,MWF
60,1200,1,0,36,70,0,0,TR
59,7300,1,0,72,73,85,61,TR
100,300,0,0,98,97,98,86,MWF
64,1600,1,0,88,93,89,89,TR
82,6800,0,0,96,93,95,94,TR
81,1200,1,0,60,68,72,68,TR
82,3800,0,0,87,83,90,90,MWF
60,2000,0,0,72,70,0,0,MWF
91,7200,1,0,84,68,68,55,TR
64,5800,0,0,93,94,97,93,TR
76,3600,0,1,84,78,61,75,Online
93,300,0,0,92,100,93,89,MWF
96,1500,1,0,100,100,86,91,TR
90,4500,1,0,80,82,68,61,TR
96,4000,0,0,79,100,86,90,TR
53,5400,1,0,0,0,0,0,MWF
83,2500,0,0,54,86,65,69,MWF
14,400,0,0,98,73,62,71,MWF
66,2800,0,0,71,90,69,84,Online
75,8900,1,0,75,35,48,43,TR
87,2200,1,0,79,80,76,76,TR
86,3000,0,0,87,96,91,87,MWF
60,300,0,0,92,90,94,90,MWF
76,3500,0,0,64,52,68,30,MWF
49,2700,1,0,61,92,51,52,MWF
55,6900,1,0,71,63,13,25,TR
77,6900,1,0,66,49,82,90,TR
82,3400,1,0,92,79,84,82,TR
63,1700,1,0,35,58,0,0,TR
51,6700,1,0,40,34,30,32,TR
67,4200,1,0,89,93,80,87,TR
75,8800,1,0,71,88,71,61,TR
50,3400,1,0,76,66,64,66,MWF
92,600,0,1,0,0,0,0,Online
50,2900,1,0,0,0,0,0,TR
89,1900,0,1,80,29,74,71,Online
75,8200,1,0,63,46,39,18,TR
96,3100,1,0,79,78,92,87,TR
70,1400,0,0,0,0,0,0,MWF
87,5500,1,0,77,75,69,54,TR
83,1700,1,0,91,100,85,91,TR
65,5400,1,0,98,84,95,71,TR
63,6600,1,0,68,62,62,62,TR
49,3500,1,0,41,26,52,29,TR
82,6300,1,0,81,76,79,45,TR
87,5300,0,0,58,0,0,0,Online
54,4500,0,0,79,0,84,75,MWF
87,1700,1,0,57,49,86,40,TR
95,7600,1,0,82,79,70,70,TR
94,3300,0,0,55,88,93,63,Online
56,5700,1,0,74,40,44,51,TR
77,3800,0,0,62,73,63,65,MWF
75,400,1,0,82,51,88,70,TR
86,7000,1,0,88,93,81,80,MWF
100,300,1,0,89,67,92,84,TR
67,8700,1,1,78,72,82,78,TR
0,0,0,0,82,90,88,90,MWF
56,3600,0,0,8,0,0,0,Online
68,2500,0,0,42,56,88,65,MWF
86,5000,0,0,100,82,96,71,Online
52,5100,0,0,77,0,0,0,MWF
77,5900,1,0,49,56,65,69,TR
67,2600,1,0,100,94,95,95,TR
79,9600,1,0,64,57,81,64,TR
77,3600,1,0,71,55,74,71,TR
52,2500,1,0,90,91,85,77,MWF
84,7800,1,0,62,81,56,46,TR
78,7700,1,0,50,72,71,50,TR
62,6800,1,0,56,58,63,38,TR
50,1700,1,0,66,83,0,0,TR
69,4900,0,0,78,80,72,68,MWF
73,5800,0,0,92,74,84,74,MWF
82,3900,1,0,72,96,72,75,TR
81,1200,0,0,93,100,94,86,MWF
82,3900,1,0,87,69,61,56,TR
85,5500,1,0,96,100,92,92,TR
79,1900,0,0,74,37,39,54,MWF
80,4900,0,0,62,62,53,62,MWF
53,4200,1,0,0,0,0,0,TR
65,6600,0,0,0,0,0,0,MWF
71,1400,1,0,83,63,69,46,TR
72,6800,1,0,80,87,77,70,TR
75,5600,0,0,47,66,39,35,MWF
87,2400,0,0,100,76,68,70,Online
86,4500,1,1,80,95,85,65,Online
71,5500,1,0,71,87,66,60,TR
85,300,0,0,97,93,97,78,MWF
78,1500,1,0,0,0,0,0,MWF
68,5900,1,0,82,84,92,80,TR
65,5100,1,0,82,77,68,84,TR
69,5200,0,0,88,92,86,86,MWF
76,3500,1,0,22,0,0,0,TR
91,2900,0,0,88,82,97,75,MWF
73,4100,1,0,98,85,77,82,MWF
74,8000,1,0,90,82,72,72,TR
77,4900,1,0,72,86,71,71,Online
54,4900,0,0,77,61,80,82,MWF
75,1900,0,0,88,94,84,84,MWF
82,6300,1,0,74,70,0,70,TR
100,700,0,1,97,96,93,94,Online
88,5100,1,0,74,69,46,55,TR
97,3600,1,0,100,100,99,92,TR
85,5400,1,0,95,100,89,87,TR
50,6000,0,0,0,0,0,0,Online
72,2600,1,0,77,70,48,65,TR
89,3400,0,0,88,94,84,86,TR
67,3200,1,0,92,95,69,75,TR
94,2200,1,0,0,0,0,0,TR
77,2600,1,1,84,87,82,84,TR
76,3400,0,0,96,72,66,48,Online
80,4000,0,0,98,100,97,100,MWF
54,6300,1,0,87,83,81,81,TR
80,5600,0,0,82,93,74,74,TR
83,4800,1,0,69,91,57,84,TR
67,8000,1,0,88,75,73,49,TR
79,6500,1,0,95,88,98,86,TR
73,6500,1,0,27,0,0,0,TR
76,4100,1,0,97,81,76,80,TR
59,900,1,0,88,100,85,95,TR
85,400,1,0,85,80,83,83,TR
54,3800,0,0,65,38,46,0,MWF
88,5200,0,0,80,78,78,78,Online
74,12100,1,0,65,67,66,66,TR
81,3800,0,0,92,95,84,84,TR
63,5100,1,0,87,90,80,87,TR
28,600,1,0,67,13,48,79,MWF
90,1600,1,0,84,86,68,77,TR
100,1500,0,0,100,100,97,95,MWF
60,3200,0,0,0,0,0,0,MWF
90,4000,1,0,94,82,73,86,TR
97,3200,0,0,78,77,69,69,MWF
71,3700,0,0,71,25,80,52,MWF
64,1700,1,0,87,92,77,72,TR
70,7000,0,0,91,96,85,91,MWF
65,9200,1,0,63,90,68,20,TR
93,800,1,0,97,95,78,85,TR
51,3800,1,0,61,77,65,61,TR
79,2300,1,0,83,83,76,75,TR
75,2100,0,0,78,98,78,95,TR
81,7000,1,0,92,52,0,0,TR
93,1300,1,0,92,76,77,73,TR
61,4400,1,0,76,60,56,60,TR
65,5900,1,0,84,50,74,60,TR
58,6700,1,0,90,59,91,90,MWF
70,4700,1,0,61,60,78,60,MWF
75,1600,1,0,67,68,76,41,TR
61,7000,1,0,63,43,50,50,TR
67,2700,0,0,79,0,0,0,MWF
83,700,0,0,92,91,87,95,MWF
99,3800,1,0,93,90,83,83,TR
69,5900,1,0,52,82,68,71,TR
89,2900,0,0,38,71,64,59,MWF
75,6500,1,0,87,66,75,75,TR
59,8000,0,0,48,51,57,45,MWF
62,5600,0,0,51,96,94,65,TR
88,6100,1,0,83,68,79,68,TR
88,4800,0,0,86,93,96,88,Online
50,2300,1,1,83,64,42,64,Online
70,3900,1,0,80,57,84,73,TR
98,3900,1,0,88,97,82,94,TR
81,1700,0,0,78,71,88,60,MWF
74,2400,0,0,71,59,61,54,MWF
87,4800,1,0,95,99,99,84,TR
80,4600,0,0,91,98,97,91,MWF
85,300,0,0,90,88,96,91,MWF
51,4200,0,0,46,49,0,0,MWF
93,1800,0,0,100,100,100,91,Online
88,700,0,0,79,64,72,89,MWF
50,4500,1,0,79,70,72,57,TR
61,5300,0,1,89,90,80,89,Online
80,4200,0,0,33,0,0,0,MWF
55,4900,1,0,87,80,81,71,TR
69,2400,0,0,97,77,87,77,MWF
